"tarih","saat","YukTahminPlan(MWh)","PTF(TL/MWh)","SMF(TL/MWh)","KGUP(TL/MWh)","YAL0(TL/MWh)","YAL1(TL/MWh)","YAT0(TL/MWh)","YAT1(TL/MWh)","YAL TeslimEdilemeyenMiktar(MWh)","YAT TeslimEdilemeyenMiktar(MWh)","PFK Fiyat","SFK Fiyat"
"201810",6,"26900","332.14","332.14","25603.54",NULL,NULL,NULL,NULL,NULL,NULL,"40","98"
"201810",7,"28200","311.99","245.01","26946.3","85","0","595.4","0","17","75.379","15","94"
"201810",8,"31900","354.85","354.85","29859.01","304.2","0","222.75","0","62.667","0","15","94"
"201810",9,"33300","352.84","352.84","31206.28","116","0","0","0","101.96","0","15","94"
"201810",10,"33200","342.22","342.22","31236.43","244.832","0","0","0","162.216","0","15","94"
"201810",11,"33300","352.35","352.35","31678.88","510","0","0","0","416.38","0","15","98"
"201810",12,"31600","319.2","319.2","29867.51","693.051","0","0","0","184.767","0","15","98"
"201810",13,"32500","351.53","351.53","30407.89","195.833","0","0","0",NULL,"0","15","98"
"201810",14,"33700","353.81","353.81","31488.42","474","0","0","0","373.996","0","15","98"
"201810",15,"33900","354.72","354.72","31712.27","478","0","0","0","374.82","0","15","98"
"201810",16,"34500","356.73","356.73","32379.63","403.5","0","0","0","288.906","0","15","87"
"201810",17,"34800","298.44","298.44","32961.32","284.166","0","0","0","215.36","0","15","87"
"201810",18,"35400","312.88","312.88","33414.66","732","0","0","0","306.697","0","15","87"
"201810",19,"35300","318.39","318.39","33354.22","528.25","0","0","0","292.554","0","15","87"
"201810",20,"34400","353.14","353.14","32409.95","778","0","158.482","0","312.784","0","15","94"
"201810",21,"33200","351.71","365.61","31241.15","778","0","0","0","298.497","0","15","94"
"201810",22,"32400","306.55","313","30719.35","1002","0","124.166","0","348.124","0","15","94"
"201810",23,"31200","293.39","232.18","28910.03","357.649","0","447.515","0","142.69","20.5","15","94"
"201810",0,"29200","312.89","312.89","27272.57","520","0","372.4","0","90","0","20","81"
"201810",1,"27800","312.88","287.88","25847.43","0","0","193","0","0","15","20","81"
"201810",2,"27100","174","174","24672.17","1002.184","0","0","277.916","449.023","24.78","20","81"
"201810",3,"26400","279.99","279.99","24649.83","1090.333","0","0","360","616.937","17.06","20","81"
"201810",4,"26100","279.99","201","24610.92","0","0","0","360","0","19.04","39","94"
"201810",5,"26600","295.01","201","24708.64","0","0","0","360","0","22.14","39","94"
"201810",6,"27300","302.32","232.32","25198.9","0","0","0","360","0","27.8","39","94"
"201810",7,"28400","302.32","253.32","26561.56","0","0","311.767","109.334","0","47.993","20","97"
"201810",8,"31900","351.14","351.14","29828.76","873.55","0","0","0","347.655","0","20","97"
"201810",9,"33100","339.33","339.33","31402.07","872","0","47","0","434.783","0.871","20","97"
"201810",10,"33200","339.33","339.33","31505.87","310.25","0","0","0","202.82","0","20","97"
"201810",11,"33500","352.44","352.44","31834.29","392.199","0","43.667","0","227.199","0","20","90"
"201810",12,"31600","279.99","279.99","30118.78","70","0","0","0","70","0","20","90"
"201810",13,"31800","353.25","353.25","30876.07","215.866","0","0","0","105.733","0","20","90"
"201810",14,"33900","357.15","357.15","32025.49","370.916","0","73.6","0","300.334","0","20","90"
"201810",15,"34200","358.69","358.69","32226.25","147.833","0","0","0","70.648","0","20","90"
"201810",16,"34600","358.27","358.27","32475.96","11.5","0","0","0",NULL,"0","20","87"
"201810",17,"34800","351.51","351.51","32759.64","481.333","0","0","0","341.319","0","20","87"
"201810",18,"35200","318.2","318.2","33399.71","678","0","18.333","0","379.088","0","20","87"
"201810",19,"35100","351.08","351.08","33100.68","329","0","0","0","192.236","0","20","87"
"201810",20,"34100","353.02","283.02","32149.93","0","0","42.5","0","0",NULL,"20","84.78"
"201810",21,"32900","352.39","352.39","31151.99",NULL,NULL,NULL,NULL,NULL,NULL,"20","84.78"
"201810",22,"32400","318.32","240","30565.17","0","0","614.75","0","0","122.555","20","84.78"
"201810",23,"30800","318.32","240","28984.13","0","0","429.25","0","0","97.351","20","84.78"
"201810",0,"29100","280","240","27464.79","0","0","477","0","0","119.7","15","74"
"201810",1,"27700","280","255","25935.92","0","0","410","0","0","164","15","74"
"201810",2,"26900","280","240","25246.08","0","0","410","0","0","149.7","15","74"
"201810",3,"26300","280","240","24722.62","0","0","385","0","0","155.8","15","74"
"201810",4,"26300","174","174","24246.64","0","0","405","0","0","229","52.52","82"
"201810",5,"26400","280","210","24689.69","0","0","768.8","0","0","274.86","52.52","82"
"201810",6,"27000","351","259","25252.2","0","0","572.367","0","0","254.941","52.52","82"
"201810",7,"28300","302.03","312","26589.11","791.383","0","31","0","376.982","0","15","97"
"201810",8,"32000","355.78","355.78","29820.66","550.934","0","162.583","0","143.18","0","15","97"
"201810",9,"33400","358.86","358.86","31272.5","639.384","0","29.6","0","300.35","0","15","97"
"201810",10,"33300","357.67","357.67","31266.14","334.067","0","0","0","149.426","0","15","97"
"201810",11,"33400","358.28","358.28","31710.87","304.748","0","141.966","0","179.37","4.21","15","84"
"201810",12,"31700","354.94","354.94","30033.31","60.167","0","0","0","1.867","0","15","84"
"201810",13,"32700","359.11","353","30871.72","293.816","0","267.5","0","107.743","0","15","84"
"201810",14,"33800","363.22","294.22","31794.3","19.167","0","200","0","0","7.85","15","84"
"201810",15,"34200","363.98","363.98","31977.14","0","0","33.45","0","0",NULL,"15","84"
"201810",16,"34800","364.84","364.84","32434.46","29.167","0","73.334","0","0","0","15","97"
"201810",17,"35200","363.98","363.98","33041.17","615.433","0","0","0","228.324","0","15","97"
"201810",18,"35900","361.7","361.7","33710.62","767.383","0","0","0","431.396","0","15","97"
"201810",19,"35600","357.94","357.94","33388.98","593.667","0","38.417","0","394.088","0","15","97"
"201810",20,"34700","357.94","357.94","32472.28","574.901","0","123.917","0","265.46","0","15","88"
"201810",21,"33500","356.39","356.39","31487.4","248.001","0","41.25","0","197.001","3","15","88"
"201810",22,"32800","351.83","291.83","30764.49","0","0","64.9","0","0","1.5","15","88"
"201810",23,"31300","312.03","260","29323.86","15","0","110.333","0","15","0","15","88"
"201810",0,"29200","327.01","325.01","27621.28","0","0","41.483","0","0","12.373","15","88"
"201810",1,"27800","313.88","313.88","26180.63",NULL,NULL,NULL,NULL,NULL,NULL,"15","88"
"201810",2,"26900","292.42","292.42","25320.72",NULL,NULL,NULL,NULL,NULL,NULL,"15","88"
"201810",3,"26600","279.99","279.99","24814.79",NULL,NULL,NULL,NULL,NULL,NULL,"15","88"
"201810",4,"26400","304","304","24679.11",NULL,NULL,NULL,NULL,NULL,NULL,"65.99","81"
"201810",5,"26500","309.99","309.99","24840.21","190.416","0","0","0","63.953","0","65.99","81"
"201810",6,"27300","351.81","355.14","25502.09","495.784","0","0","0","171.687","0","65.99","81"
"201810",7,"28700","313.89","316.23","26792.05","391.833","0","0","0","150.2","0","15","99.99"
"201810",8,"32400","358.05","358.05","30067.4","576.948","0","416.033","0","48.803","16.627","15","99.99"
"201810",9,"34000","361.88","361.88","31579.66","460","0","22.5","0","174.1","22.5","15","99.99"
"201810",10,"34200","360.73","360.73","31609.86","468","0","0","0","284.6","0","15","99.99"
"201810",11,"34200","360.19","360.19","31865.61","458","0","85.167","0","122.2","0","15","95"
"201810",12,"32000","354.1","354.1","29606.39","460.933","0","351.901","0","62.467","41.885","15","95"
"201810",13,"33000","356.16","336.16","29582.38","370.833","0","508.366","0","0","13.107","15","95"
"201810",14,"34300","363.06","363.06","31759.26",NULL,NULL,NULL,NULL,NULL,NULL,"15","95"
"201810",15,"34400","364.85","364.85","32237.57",NULL,NULL,NULL,NULL,NULL,NULL,"15","95"
"201810",16,"34900","365.78","365.78","32642.69",NULL,NULL,NULL,NULL,NULL,NULL,"15","98"
"201810",17,"35300","361.57","361.57","33178.84","542.7","0","0","0","335.64","0","15","98"
"201810",18,"35800","361.11","370.11","33633.43","635.933","0","0","0","322.993","0","15","98"
"201810",19,"35300","358.44","358.44","33316.23","579.7","0","87.084","0","251.04","0","15","98"
"201810",20,"34400","354.6","354.6","32114.16",NULL,NULL,NULL,NULL,NULL,NULL,"15","89.89"
"201810",21,"33400","353.62","353.62","31013.69","464.667","0","0","0","188.41","0","15","89.89"
"201810",22,"32800","310.02","310.02","30534.56","78.633","0","29.167","0","52.2","0","15","89.89"
"201810",23,"30800","306.11","304.11","29055.9","40","0","105.55","0","12","2.558","15","89.89"
"201810",0,"29200","316.89","316.89","27572.02","0","0","57.133","0","0","2.05","15","84"
"201810",1,"27700","316.89","316.89","25833.48",NULL,NULL,NULL,NULL,NULL,NULL,"15","84"
"201810",7,"26400","279.99","259.99","25210.1","0","0","168.834","0","0","45.31","75.99","96.87"
"201810",8,"29700","353.11","333.11","27786.14","66.667","0","356.599","0","5","60.3","75.99","96.87"
"201810",9,"31400","352.55","352.55","29515.53","478.8","0","0","0","299.707","0","75.99","96.87"
"201810",10,"32300","334.01","334.01","30025.24","539.167","0","0","0","276.32","0","75.99","96.87"
"201810",11,"32400","355.98","355.98","30531.39","472","0","0","0","266.537","0","77.99","104.89"
"201810",12,"31200","353.7","353.7","29173.11","535.917","0","0","0","310.175","0","77.99","104.89"
"201810",13,"31500","355.15","355.15","29572.83","0","0","101.25","0","0","43.667","77.99","104.89"
"201810",14,"31900","358.42","313.09","30082.54","0","0","331","0","0","110.74","77.99","104.89"
"201810",15,"31600","357.89","298.89","29961.76","0","0","433.75","0","0","112","77.99","104.89"
"201810",16,"31900","357.45","257.45","30095.84","0","0","605.599","0","0","142.463","77.99","99.49"
"201810",17,"32100","354.78","240","30372.68","0","0","674.667","0","0","135.478","77.99","99.49"
"201810",18,"33600","353.83","246.55","31612.87","0","0","546","0","0","140.684","77.99","99.49"
"201810",19,"33500","353.36","240","31615.17","0","0","692.25","0","0","152.446","77.99","99.49"
"201810",20,"32800","352.18","216.55","30556.54","0","0","756.667","0","0","142.035","75.99","91"
"201810",21,"31700","351.52","216.55","29418.71","0","0","629","0","0","137.467","75.99","91"
"201810",22,"31000","303.94","190","29017.36","0","17.6","1147.333","0","0","161.908","75.99","91"
"201810",23,"29700","290.49","168.7","27889.5","0","13.2","1725.333","0","0","144.397","75.99","91"
"201810",0,"27800","351.75","274.08","25627.13","39.8","0","352.883","0","39.8","20","54","83.84"
"201810",1,"26400","339.48","299.48","24146.78","59.783","0","262.482","0","31.74","14.951","54","83.84"
"201810",2,"25200","174","154.08","22353.01","0","0","135.849","0","0","15.934","54","83.84"
"201810",3,"24500","279.78","279.78","22423.34",NULL,NULL,NULL,NULL,NULL,NULL,"54","83.84"
"201810",4,"24200","295.01","275.01","21940.14","0","0","150","0","0",NULL,"54","93.89"
"201810",5,"24300","298.45","278.45","21966.51","0","0","225","0","0",NULL,"54","93.89"
"201810",6,"24000","315.02","295.02","21763.77","29.983","0","116.25","0","7.4","0","54","93.89"
"201810",7,"22900","174","154.08","21597.56","0","0","1069.033","0","0","595.427","69.78","183"
"201810",8,"23300","174","154","22163.11","0","0","791.483","0","0","105.76","69.78","183"
"201810",9,"24000","295","295","22993.99","288.332","0","0","0","253.999","0","69.78","183"
"201810",10,"25000","316.89","316.89","23761.9","580.668","0","0","0","165.867","0","69.78","183"
"201810",11,"25500","344.44","344.44","24598.5","632","0","0","0","27","0","69.78","100"
"201810",12,"25400","318","317","24382.82","258.05","0","122.316","0","166.1","5.52","69.78","100"
"201810",13,"25800","328.65","279.65","24515.41","0","0","252.383","0","0","29.51","69.78","100"
"201810",14,"26300","317.77","317.77","24690.92",NULL,NULL,NULL,NULL,NULL,NULL,"69.78","100"
"201810",15,"26600","279.99","279.99","24664.78","96.75","0","0","0","31.59","0","69.78","100"
"201810",16,"27400","352.01","352.01","25221.27","260","0","0","0","236.1","0","69.78","93"
"201810",17,"28600","351.55","351.55","26316.72","467.733","0","20.667","0","250.582","0","69.78","93"
"201810",18,"30900","326.76","326.76","28403.17","390.717","0","134.5","0","191.877","3","69.78","93"
"201810",19,"31500","352.75","274.08","29333.46","322.433","0","362.066","0","106.283","18.279","69.78","93"
"201810",20,"30900","351.97","240","28468.82","0","8.433","439","0","0","48.51","69.78","94"
"201810",21,"30000","351.12","220","27665.43","0","22","1047.448","0","0","56.89","69.78","94"
"201810",22,"29400","289.48","172.58","27506.5","0","0","1185.667","0","0","49.01","69.78","94"
"201810",23,"28000","280","172.58","25708.3","17.5","0","923.883","0","4","29.89","69.78","94"
"201810",0,"26500","309.89","172.59","24591.83","0","0","2014.667","0","0","304.8","53.53","109"
"201810",1,"25500","295.01","224.08","23441.24","0","0","1506","0","0","359.796","53.53","109"
"201810",2,"24500","171.76","154.08","22573.27","0","0","1444.416","0","0","388.901","53.53","109"
"201810",3,"23800","279.8","168.4","22211.17","0","0","1434","0","0","138.949","53.53","109"
"201810",4,"23900","229.24","168.2","22263.93","0","0","1571.667","0","0","117.989","53.53","153"
"201810",5,"24400","283.64","50","22590.53","0","0","2289.4","0","0","448.813","53.53","153"
"201810",6,"25200","304.89","168.3","23255.66","0","0","2120.967","0","0","512.62","53.53","153"
"201810",7,"26800","150","150","24725.92","197.934","0","272.033","0","132.059","13.637","69.69","99.89"
"201810",8,"30900","354.82","354.82","28977.43","357.582","0","154.85","0","102.6","9.49","69.69","99.89"
"201810",9,"32700","359.45","359.45","30967.58","59.484","0","0","0","29.894","0","69.69","99.89"
"201810",10,"32800","357.86","298.86","31473.37","0","0","380.884","0","0","1.208","69.69","99.89"
"201810",11,"33100","355.88","255.88","32027.97","0","0","582.834","0","0","9.1","69.69","99"
"201810",12,"31400","351.82","255.01","30372.59","0","0","736.767","0","0","30.39","69.69","99"
"201810",13,"32100","354.59","255.01","31064.86","203.333","0","1193.9","0","0","70.667","69.69","99"
"201810",14,"33400","359.4","255.01","32224.96","0","0","793.333","0","0","73.333","69.69","99"
"201810",15,"33400","360.36","255.01","32298.16","12.5","0","861","0","6","97.3","69.69","99"
"201810",16,"34200","360.79","240","32735.63","0","0","947","0","0","63.543","69.69","94"
"201810",17,"34800","358.46","255.01","33077.22","0","0","905.65","0","0","86.664","69.69","94"
"201810",18,"35700","354.57","255.01","33581.71","0","0","584","0","0","99.22","69.69","94"
"201810",19,"35100","345","322.11","33361.7","16.5","0","187","0","0.04","30","69.69","94"
"201810",20,"34400","352.84","347.84","32407.45","0","0","436.034","0","0","145.775","69.69","88"
"201810",21,"33400","351.77","351.77","31329.22","0","0","383.833","0","0","212.094","69.69","88"
"201810",22,"32500","319.84","214.08","30682.99","0","20.167","698.166","0","0.119","68.199","69.69","88"
"201810",23,"30900","314.02","214.08","29118.95","26.833","7.7","437.917","0","1.882","70.788","69.69","88"
"201810",0,"29000","315.89","270","27202.63","0","0","738.767","0","0","0.805","53.52","101"
"201810",1,"27800","310.19","266","25849.22","0","0","554","0","0",NULL,"53.52","101"
"201810",2,"26900","283.64","283.64","24756.24","415.9","0","479.898","0","144.776","46.999","53.52","101"
"201810",3,"26200","174","204","23938.5","997.717","0","0","0","440.73","0","53.52","101"
"201810",4,"26100","174","174","23947.68","575.849","0","0","0","310.216","0","30","152"
"201810",5,"26700","275","275","24337.02","631.033","0","0","0","322.97","0","30","152"
"201810",6,"27300","304.02","304.02","24753.39","132.5","0","0","0","59.5","0","30","152"
"201810",7,"28500","315.88","315.88","26072.52","238","0","0","0","215.5","0","30","109.78"
"201810",8,"32000","355.93","359.26","29467.43","863","0","137.134","0","288.6","0","30","109.78"
"201810",9,"33500","359.91","359.91","31116.3","0","0","102.417","0","0","0.86","30","109.78"
"201810",10,"33500","358.3","358.3","31132.93","64.868","0","152.75","0","29.74","5.74","30","109.78"
